PERSON_ID|idB|DISTANCE
-295338|-697|8.660254037844387
-51231|-49028|8.660254037844387
-261226|-23226|8.660254037844387
-245262|-1239|8.660254037844387
-263491|-41538|8.660254037844387
-193798|-45429|8.660254037844387
-328106|-40899|8.660254037844387
-93445|-49805|8.660254037844387
-257524|-43289|8.660254037844387
-129073|-19713|8.660254037844387
-384640|-31030|8.660254037844387
-95185|-45730|8.660254037844387
-184069|-9557|8.660254037844387
-118077|-36846|8.660254037844387
-229267|-44013|8.660254037844387
-167308|-49274|8.660254037844387
-324567|-46016|8.660254037844387
-296825|-22456|8.660254037844387
-410321|-9001|8.660254037844387
-379219|-36949|8.660254037844387
-79595|-50398|8.660254037844387
-126003|-19617|8.660254037844387
-338025|-32951|8.660254037844387
-316167|-25360|8.660254037844387
-255886|-43409|8.660254037844387
-170785|-31156|8.660254037844387
-212766|-36093|8.660254037844387
-76199|-8214|8.660254037844387
-266944|-20643|8.660254037844387
-407593|-17679|8.660254037844387
-171278|-24296|8.660254037844387
-139667|-6632|8.660254037844387
-423396|-12616|8.660254037844387
-130200|-40107|8.660254037844387
-224653|-25560|8.660254037844387
-94481|-43909|8.660254037844387
-180975|-16748|8.660254037844387
-27441|-45400|8.660254037844387
-284064|-33182|8.660254037844387
-150569|-10574|8.660254037844387
-385381|-31360|8.660254037844387
-147298|-5976|8.660254037844387
-34932|-47810|8.660254037844387
-83046|-41086|8.660254037844387
-380047|-7171|8.660254037844387
-222946|-45755|8.660254037844387
-391453|-46509|8.660254037844387
-156305|-36499|8.660254037844387
-249687|-15435|8.660254037844387
-395686|-6806|8.660254037844387
-354405|-47443|8.660254037844387
-299271|-36079|8.660254037844387
-313499|-1636|8.660254037844387
-196683|-21299|8.660254037844387
-22620|-35178|8.660254037844387
-416448|-36883|8.660254037844387
-3497|-36282|8.660254037844387
-77870|-2582|8.660254037844387
-208426|-33479|8.660254037844387
-64621|-43004|8.660254037844387
-127529|-21950|8.660254037844387
-53328|-7372|8.660254037844387
-235609|-17499|8.660254037844387
-39892|-1218|8.660254037844387
-102565|-19450|8.660254037844387
-267037|-1062|8.660254037844387
-126032|-5309|8.660254037844387
-6798|-18245|8.660254037844387
-383108|-36129|8.660254037844387
-231995|-46885|8.660254037844387
-305829|-47745|8.660254037844387
-377625|-21534|8.660254037844387
-173545|-40827|8.660254037844387
-334273|-8225|8.660254037844387
-287479|-16259|8.660254037844387
-42636|-8746|8.660254037844387
-285587|-7190|8.660254037844387
-60510|-2007|8.660254037844387
-424606|-41445|8.660254037844387
-99854|-4764|8.660254037844387
-371447|-29383|8.660254037844387
-419639|-19737|8.660254037844387
-87285|-30094|8.660254037844387
-238811|-11524|8.660254037844387
-420625|-28691|8.660254037844387
-6179|-24721|8.660254037844387
-428892|-8172|8.660254037844387
-428588|-37251|8.660254037844387
-4432|-50174|8.660254037844387
-213083|-27913|8.660254037844387
-86324|-43283|8.660254037844387
-51975|-36780|8.660254037844387
-188288|-35734|8.660254037844387
-34944|-15635|8.717797887081348
-177400|-50454|8.717797887081348
-120560|-46845|8.717797887081348
-320986|-46659|8.717797887081348
-399026|-47369|8.717797887081348
-174261|-16569|8.717797887081348
-137783|-10673|8.717797887081348
-60256|-37728|8.717797887081348
-162168|-45585|8.717797887081348
-274344|-29853|8.717797887081348
-304798|-49932|8.717797887081348
-367217|-4307|8.717797887081348
-258949|-5784|8.717797887081348
-373830|-22901|8.717797887081348
-367207|-10351|8.717797887081348
-209467|-6259|8.717797887081348
-311971|-23130|8.717797887081348
-144383|-7301|8.717797887081348
-153586|-7964|8.717797887081348
-324471|-3311|8.717797887081348
-100024|-46078|8.717797887081348
-152324|-19068|8.717797887081348
-372712|-39495|8.717797887081348
-211264|-21578|8.717797887081348
-322073|-46654|8.717797887081348
-92564|-20877|8.717797887081348
-179705|-34389|8.717797887081348
-7482|-13405|8.717797887081348
-245507|-21714|8.717797887081348
-150688|-36841|8.717797887081348
-55627|-34890|8.717797887081348
-387892|-2431|8.717797887081348
-191330|-8644|8.717797887081348
-332981|-28093|8.717797887081348
-47933|-32986|8.717797887081348
-236089|-13703|8.717797887081348
-653|-43428|8.717797887081348
-32222|-29124|8.717797887081348
-107660|-49818|8.717797887081348
-289194|-7628|8.717797887081348
-115337|-12354|8.717797887081348
-292216|-28013|8.717797887081348
-14537|-25313|8.717797887081348
-93155|-47038|8.717797887081348
-218347|-30359|8.717797887081348
-145212|-510|8.717797887081348
-163594|-3023|8.717797887081348
-37537|-5406|8.717797887081348
-11012|-44405|8.717797887081348
-372716|-23562|8.717797887081348
-42298|-16767|8.717797887081348
-262657|-1915|8.717797887081348
-186715|-28047|8.717797887081348
-186492|-22264|8.717797887081348
-212066|-35056|8.717797887081348
-73204|-13765|8.717797887081348
-149934|-4894|8.717797887081348
-118352|-21|8.717797887081348
-68182|-11844|8.717797887081348
-396967|-17032|8.717797887081348
-316994|-24864|8.717797887081348
-351486|-4016|8.717797887081348
-118872|-50465|8.717797887081348
-355111|-4169|8.717797887081348
-338550|-22133|8.717797887081348
-174476|-43679|8.717797887081348
-220591|-42588|8.717797887081348
-227485|-29984|8.717797887081348
-329177|-2840|8.717797887081348
-260666|-28574|8.717797887081348
-42582|-22129|8.717797887081348
-53857|-799|8.717797887081348
-11011|-2889|8.717797887081348
-118719|-35302|8.717797887081348
-40548|-41478|8.717797887081348
-204093|-46479|8.717797887081348
-376243|-49558|8.717797887081348
-372729|-7603|8.717797887081348
-393928|-14901|8.717797887081348
-118562|-39344|8.717797887081348
-52869|-11941|8.717797887081348
-299167|-7646|8.717797887081348
-88416|-17609|8.717797887081348
-352456|-30812|8.717797887081348
-158250|-8019|8.717797887081348
-380621|-2664|8.717797887081348
-274443|-41226|8.717797887081348
-425267|-7975|8.717797887081348
-309964|-39132|8.717797887081348
-351777|-33802|8.717797887081348
-195597|-17695|8.717797887081348
-320488|-31928|8.717797887081348
-36729|-2042|8.717797887081348
-8597|-4706|8.717797887081348
-128640|-28065|8.717797887081348
-303697|-1221|8.717797887081348
-309626|-16688|8.717797887081348
-282168|-10683|8.717797887081348
-77834|-33701|8.717797887081348
-310857|-1452|8.717797887081348
-137554|-7612|8.717797887081348
-133497|-4894|8.717797887081348
-167110|-23892|8.717797887081348
-48098|-49302|8.717797887081348
-138113|-11464|8.717797887081348
-32169|-28496|8.717797887081348
-224949|-40811|8.717797887081348
-129097|-5000|8.717797887081348
-262275|-49721|8.717797887081348
-16191|-37186|8.717797887081348
-316033|-28629|8.717797887081348
-84889|-2228|8.717797887081348
-10185|-23620|8.717797887081348
-320477|-49253|8.717797887081348
-77869|-47870|8.717797887081348
-31151|-38547|8.717797887081348
-82542|-39395|8.717797887081348
-267120|-29433|8.774964387392123
-269717|-37822|8.774964387392123
-142193|-48534|8.774964387392123
-362607|-32806|8.774964387392123
-412297|-38954|8.774964387392123
-256485|-45935|8.774964387392123
-51763|-19619|8.774964387392123
-388406|-2178|8.774964387392123
-4885|-44598|8.774964387392123
-288176|-19566|8.774964387392123
-386650|-49120|8.774964387392123
-325716|-5504|8.774964387392123
-266921|-12066|8.774964387392123
-129699|-44841|8.774964387392123
-157130|-34497|8.774964387392123
-415735|-12537|8.774964387392123
-251174|-31621|8.774964387392123
-374697|-9595|8.774964387392123
-403406|-44692|8.774964387392123
-177709|-47106|8.774964387392123
-63575|-35458|8.774964387392123
-96106|-31222|8.774964387392123
-420028|-20788|8.774964387392123
-342419|-10259|8.774964387392123
-301910|-7008|8.774964387392123
-67964|-49597|8.774964387392123
-417886|-14094|8.774964387392123
-332161|-35489|8.774964387392123
-184005|-28098|8.774964387392123
-278889|-9052|8.774964387392123
-428904|-22487|8.774964387392123
-149704|-22903|8.774964387392123
-320703|-31912|8.774964387392123
-307667|-4117|8.774964387392123
-348691|-30143|8.774964387392123
-379118|-2980|8.774964387392123
-379122|-36924|8.774964387392123
-297523|-6259|8.774964387392123
-365111|-22780|8.774964387392123
-160218|-30208|8.774964387392123
-106726|-29652|8.774964387392123
-118500|-39016|8.774964387392123
-373399|-26597|8.774964387392123
-372134|-38189|8.774964387392123
-81644|-45599|8.774964387392123
-208388|-43083|8.774964387392123
-12300|-43014|8.774964387392123
-196835|-22802|8.774964387392123
-8919|-41860|8.774964387392123
-410428|-27470|8.774964387392123
-315680|-28290|8.774964387392123
-241723|-7631|8.774964387392123
-184034|-12844|8.774964387392123
-259913|-20288|8.774964387392123
-76571|-17513|8.774964387392123
-198493|-5833|8.774964387392123
-327896|-21245|8.774964387392123
-235652|-40527|8.774964387392123
-20366|-14622|8.774964387392123
-184166|-47306|8.774964387392123
-330328|-15892|8.774964387392123
-133703|-12226|8.774964387392123
-283438|-19226|8.774964387392123
-211213|-32729|8.774964387392123
-152082|-46431|8.774964387392123
-320509|-44185|8.774964387392123
-206738|-20309|8.774964387392123
-91564|-31690|8.774964387392123
-132639|-8482|8.774964387392123
-314104|-312|8.774964387392123
-316442|-11428|8.774964387392123
-241591|-29001|8.774964387392123
-25519|-550|8.774964387392123
-78931|-40608|8.774964387392123
-408388|-18173|8.774964387392123
-22634|-25730|8.774964387392123
-245838|-41889|8.774964387392123
-6598|-23550|8.774964387392123
-152223|-21524|8.774964387392123
-63123|-397|8.774964387392123
-34830|-11724|8.774964387392123
-163129|-35713|8.774964387392123
-394766|-40332|8.774964387392123
-176321|-44475|8.774964387392123
-189726|-45700|8.774964387392123
-332909|-36652|8.774964387392123
-171459|-34848|8.774964387392123
-267338|-3756|8.774964387392123
-314146|-40413|8.774964387392123
-336090|-15081|8.774964387392123
-276844|-26841|8.774964387392123
-135853|-9056|8.774964387392123
-381|-37950|8.774964387392123
-259247|-17480|8.774964387392123
-41097|-46157|8.774964387392123
-107947|-550|8.774964387392123
-12408|-9761|8.774964387392123
-152566|-19376|8.774964387392123
-34542|-30603|8.774964387392123
-241916|-28906|8.774964387392123
-69607|-32808|8.774964387392123
-341409|-1987|8.774964387392123
-198701|-17045|8.774964387392123
-240898|-47472|8.774964387392123
-79934|-11636|8.831760866327848
-226339|-31437|8.831760866327848
-258326|-5679|8.831760866327848
-224436|-21570|8.831760866327848
-336115|-96|8.831760866327848
-67739|-18908|8.831760866327848
-114428|-25496|8.831760866327848
-42688|-6302|8.831760866327848
-159728|-20281|8.831760866327848
-341227|-41735|8.831760866327848
-105970|-41086|8.831760866327848
-256894|-41308|8.831760866327848
-299113|-47735|8.831760866327848
-379477|-39464|8.831760866327848
-183191|-38983|8.831760866327848
-74310|-9472|8.831760866327848
-162554|-43463|8.831760866327848
-335401|-13205|8.831760866327848
-368673|-18751|8.831760866327848
-401831|-2115|8.831760866327848
-296119|-22320|8.831760866327848
-340724|-6900|8.831760866327848
-141941|-26175|8.831760866327848
-265944|-15927|8.831760866327848
-80490|-45808|8.831760866327848
-311209|-24481|8.831760866327848
-233663|-37662|8.831760866327848
-225644|-22600|8.831760866327848
-18655|-2954|8.831760866327848
-312988|-48061|8.831760866327848
-76825|-38591|8.831760866327848
-12680|-3598|8.831760866327848
-245366|-48990|8.831760866327848
-34608|-44888|8.831760866327848
-245359|-10905|8.831760866327848
-327504|-6470|8.831760866327848
-336671|-46666|8.831760866327848
-291719|-26980|8.831760866327848
-198833|-48651|8.831760866327848
-335543|-1856|8.831760866327848
-262605|-14810|8.831760866327848
-192414|-40656|8.831760866327848
-52271|-22497|8.831760866327848
-8109|-44169|8.831760866327848
-18859|-7204|8.831760866327848
-48490|-35101|8.831760866327848
-344150|-16127|8.831760866327848
-133294|-47803|8.831760866327848
-402291|-19766|8.831760866327848
-190242|-41555|8.831760866327848
-128711|-22841|8.831760866327848
-261490|-3182|8.831760866327848
-77118|-24581|8.831760866327848
-293809|-50300|8.831760866327848
-422003|-3353|8.831760866327848
-83989|-10700|8.831760866327848
-273284|-42651|8.831760866327848
-286591|-35838|8.831760866327848
-336775|-14238|8.831760866327848
-11469|-50325|8.831760866327848
-237014|-12738|8.831760866327848
-315837|-5721|8.831760866327848
-111110|-9571|8.831760866327848
-159041|-5299|8.831760866327848
-111732|-34340|8.831760866327848
-408554|-31235|8.831760866327848
-401818|-36458|8.831760866327848
-190207|-10692|8.831760866327848
-129969|-24160|8.831760866327848
-97739|-28062|8.831760866327848
-325124|-3158|8.831760866327848
-54099|-33817|8.831760866327848
-395778|-17969|8.831760866327848
-376972|-16452|8.831760866327848
-349707|-42058|8.831760866327848
-381584|-32470|8.831760866327848
-139868|-8721|8.831760866327848
-377424|-50300|8.831760866327848
-286487|-17000|8.831760866327848
-260729|-14063|8.831760866327848
-137712|-40166|8.831760866327848
-204697|-29010|8.831760866327848
-174345|-35852|8.831760866327848
-308420|-10332|8.831760866327848
-198431|-38376|8.831760866327848
-16323|-24996|8.831760866327848
-335296|-34689|8.831760866327848
-95867|-15342|8.831760866327848
-44697|-4145|8.831760866327848
-314798|-16221|8.831760866327848
-424267|-382|8.831760866327848
-292467|-29549|8.831760866327848
-70407|-49793|8.831760866327848
-154725|-8337|8.831760866327848
-206010|-24749|8.831760866327848
-392261|-19142|8.831760866327848
-406086|-22441|8.831760866327848
-316257|-10429|8.831760866327848
-114718|-8083|8.831760866327848
-313436|-16484|8.831760866327848
-241843|-17678|8.831760866327848
-94092|-34244|8.831760866327848
-292516|-25040|8.831760866327848
-123700|-12054|8.831760866327848
-306802|-1591|8.888194417315589
-411850|-38385|8.888194417315589
-253599|-6833|8.888194417315589
-252264|-8302|8.888194417315589
-259081|-29297|8.888194417315589
-232509|-12271|8.888194417315589
-47032|-42073|8.888194417315589
-371021|-33357|8.888194417315589
-375823|-49953|8.888194417315589
-315709|-42511|8.888194417315589
-328253|-13446|8.888194417315589
-25703|-43953|8.888194417315589
-255703|-13610|8.888194417315589
-39567|-36036|8.888194417315589
-298443|-2997|8.888194417315589
-369641|-18730|8.888194417315589
-410545|-46154|8.888194417315589
-378773|-32808|8.888194417315589
-16521|-41100|8.888194417315589
-27044|-12517|8.888194417315589
-165529|-34183|8.888194417315589
-361179|-32882|8.888194417315589
-117549|-24956|8.888194417315589
-133471|-43392|8.888194417315589
-310153|-12445|8.888194417315589
-375042|-11411|8.888194417315589
-295028|-20262|8.888194417315589
-294065|-36951|8.888194417315589
-373671|-10675|8.888194417315589
-279924|-14979|8.888194417315589
-118995|-25302|8.888194417315589
-140092|-25175|8.888194417315589
-211302|-30339|8.888194417315589
-218067|-20244|8.888194417315589
-218584|-34018|8.888194417315589
-240814|-42735|8.888194417315589
-377096|-4226|8.888194417315589
-220806|-6876|8.888194417315589
-116795|-32789|8.888194417315589
-30244|-41108|8.888194417315589
-41915|-45733|8.888194417315589
-185054|-22038|8.888194417315589
-35218|-32128|8.888194417315589
-358338|-38186|8.888194417315589
-154940|-44119|8.888194417315589
-90743|-17457|8.888194417315589
-244857|-624|8.888194417315589
-61409|-22996|8.888194417315589
-368316|-24828|8.888194417315589
-294455|-32734|8.888194417315589
-100974|-21980|8.888194417315589
-55886|-13656|8.888194417315589
-192026|-45288|8.888194417315589
-396669|-4082|8.888194417315589
-167364|-34566|8.888194417315589
-304825|-45548|8.888194417315589
-67964|-8200|8.888194417315589
-129599|-24141|8.888194417315589
-131765|-41222|8.888194417315589
-198869|-7156|8.888194417315589
-203560|-40142|8.888194417315589
-39579|-41032|8.888194417315589
-303201|-13309|8.888194417315589
-102657|-32710|8.888194417315589
-72235|-1196|8.888194417315589
-389431|-19617|8.888194417315589
-173522|-3783|8.888194417315589
-196097|-45084|8.888194417315589
-59534|-27356|8.888194417315589
-250854|-9272|8.888194417315589
-367411|-7487|8.888194417315589
-278901|-34334|8.888194417315589
-232841|-19925|8.888194417315589
-194880|-35068|8.888194417315589
-286017|-27927|8.888194417315589
-87657|-1170|8.888194417315589
-7906|-38223|8.888194417315589
-95829|-27926|8.888194417315589
-188126|-46769|8.888194417315589
-213608|-45382|8.888194417315589
-120730|-45871|8.888194417315589
-39148|-450|8.888194417315589
-164972|-3268|8.888194417315589
-152966|-38030|8.888194417315589
-272040|-32076|8.888194417315589
-307098|-43552|8.888194417315589
-176897|-30577|8.888194417315589
-109657|-46478|8.888194417315589
-144452|-38628|8.888194417315589
-315310|-11232|8.888194417315589
-357461|-28296|8.888194417315589
-92165|-1527|8.888194417315589
-386018|-47753|8.888194417315589
-27194|-46987|8.888194417315589
-29709|-28788|8.888194417315589
-399724|-30185|8.888194417315589
-328052|-24404|8.888194417315589
-209602|-14457|8.888194417315589
-99454|-26512|8.888194417315589
-222775|-2032|8.888194417315589
-213071|-43351|8.888194417315589
-400069|-19024|8.888194417315589
-381727|-41653|8.888194417315589
-223118|-34611|8.888194417315589
-207983|-2136|8.888194417315589
-143544|-41104|8.888194417315589
-335942|-19317|8.888194417315589
-342979|-6225|8.888194417315589
-241461|-17101|8.888194417315589
-413992|-31912|8.888194417315589
-106019|-11927|8.888194417315589
-347275|-11232|8.888194417315589
-137586|-41678|8.888194417315589
-147127|-19357|8.888194417315589
-234624|-26055|8.888194417315589
-332862|-39703|8.94427190999916
-267736|-23296|8.94427190999916
-289501|-40078|8.94427190999916
-351490|-28037|8.94427190999916
-185168|-36522|8.94427190999916
-40376|-5601|8.94427190999916
-257451|-3844|8.94427190999916
-358290|-2521|8.94427190999916
-273274|-5463|8.94427190999916
-169918|-23775|8.94427190999916
-254038|-194|8.94427190999916
-199398|-49274|8.94427190999916
-409255|-5301|8.94427190999916
-92558|-12706|8.94427190999916
-229845|-10594|8.94427190999916
-177977|-13155|8.94427190999916
-333862|-49117|8.94427190999916
-375496|-24322|8.94427190999916
-318481|-2165|8.94427190999916
-423159|-14552|8.94427190999916
-174119|-33447|8.94427190999916
-134385|-13454|8.94427190999916
-153738|-699|8.94427190999916
-164066|-2937|8.94427190999916
-96484|-43993|8.94427190999916
-101184|-17484|8.94427190999916
-91283|-10353|8.94427190999916
-368776|-39854|8.94427190999916
-42825|-18833|8.94427190999916
-142616|-17142|8.94427190999916
-260727|-4434|8.94427190999916
-338792|-1530|8.94427190999916
-127538|-49612|8.94427190999916
-358051|-43753|8.94427190999916
-78479|-41246|8.94427190999916
-392927|-15235|8.94427190999916
-112972|-47225|8.94427190999916
-315155|-16435|8.94427190999916
-10084|-34315|8.94427190999916
-158037|-45400|8.94427190999916
-135263|-28772|8.94427190999916
-385586|-4511|8.94427190999916
-119711|-6750|8.94427190999916
-184011|-49179|8.94427190999916
-158387|-12130|8.94427190999916
-351146|-2521|8.94427190999916
-386056|-28294|8.94427190999916
-27162|-274|8.94427190999916
-236908|-36164|8.94427190999916
-220862|-17658|8.94427190999916
-396866|-20931|8.94427190999916
-400516|-13642|8.94427190999916
-245296|-47757|8.94427190999916
-13146|-44938|8.94427190999916
-146315|-45730|8.94427190999916
-426036|-28241|8.94427190999916
-158867|-22007|8.94427190999916
-421983|-34367|8.94427190999916
-255917|-46396|8.94427190999916
-53137|-11579|8.94427190999916
-248671|-29968|8.94427190999916
-424848|-39988|8.94427190999916
-347191|-31916|8.94427190999916
-426991|-30961|8.94427190999916
-328225|-23151|8.94427190999916
-113264|-17726|8.94427190999916
-182403|-41051|8.94427190999916
-215446|-9271|8.94427190999916
-343027|-37591|8.94427190999916
-130225|-21695|8.94427190999916
-194751|-41059|8.94427190999916
-152353|-13581|8.94427190999916
-198623|-32436|8.94427190999916
-407785|-39243|8.94427190999916
-311445|-40782|8.94427190999916
-382165|-5609|8.94427190999916
-161334|-7790|8.94427190999916
-371110|-48681|8.94427190999916
-251100|-3588|8.94427190999916
-222134|-11768|8.94427190999916
-279248|-43395|8.94427190999916
-239956|-5631|8.94427190999916
-368192|-23474|8.94427190999916
-406775|-38006|8.94427190999916
-331495|-40281|8.94427190999916
-365568|-12207|8.94427190999916
-256894|-37698|8.94427190999916
-394446|-23022|8.94427190999916
-248506|-24970|8.94427190999916
-269105|-8544|8.94427190999916
-153259|-29315|8.94427190999916
-35071|-34474|8.94427190999916
-195381|-19492|8.94427190999916
-189616|-41705|8.94427190999916
-314405|-20227|8.94427190999916
-12126|-27134|8.94427190999916
-323244|-24716|8.94427190999916
-195030|-27066|8.94427190999916
-407293|-3150|8.94427190999916
-360370|-28386|8.94427190999916
-277309|-1191|8.94427190999916
-274994|-36075|8.94427190999916
-125190|-4106|8.94427190999916
-87389|-7606|8.94427190999916
-144117|-19510|8.94427190999916
-38597|-27172|8.94427190999916
-332576|-25012|8.94427190999916
-10995|-1016|8.94427190999916
-148188|-22238|8.94427190999916
-266657|-10250|8.94427190999916
-171059|-28866|8.94427190999916
-235549|-16332|8.94427190999916
-270452|-669|8.94427190999916
-296946|-21190|8.94427190999916
-263558|-36631|8.94427190999916
-224517|-38583|8.94427190999916
-348875|-49427|8.94427190999916
-156023|-38193|8.94427190999916
-329361|-623|8.94427190999916
-42572|-43956|8.94427190999916
-17410|-21096|8.94427190999916
-428867|-28490|8.94427190999916
-169844|-44466|8.94427190999916
-411032|-9928|8.94427190999916
-217750|-49256|9.0
-208435|-24623|9.0
-78866|-26578|9.0
-241268|-48878|9.0
-172780|-22352|9.0
-396359|-46756|9.0
-364987|-11407|9.0
-155103|-38815|9.0
-18463|-40530|9.0
-184923|-1095|9.0
-322941|-43505|9.0
-397834|-32752|9.0
-413577|-8594|9.0
-335404|-19480|9.0
-8187|-4883|9.0
-183412|-10397|9.0
-189514|-6890|9.0
-270452|-34827|9.0
-314374|-35764|9.0
-319918|-27086|9.0
-124018|-15303|9.0
-324090|-28655|9.0
-93420|-42159|9.0
-154394|-38355|9.0
-118001|-1428|9.0
-138429|-32245|9.0
-393132|-24993|9.0
-346170|-2319|9.0
-104252|-31922|9.0
-142765|-36463|9.0
-40369|-4084|9.0
-77280|-42804|9.0
-52894|-39720|9.0
-356340|-46149|9.0
-270325|-46149|9.0
-427386|-2595|9.0
-291726|-26605|9.0
-264666|-29637|9.0
-306798|-41635|9.0
-366020|-10023|9.0
-225280|-2195|9.0
-74057|-20698|9.0
-376299|-5619|9.0
-276848|-35826|9.0
-18211|-36475|9.0
-402211|-46333|9.0
-108758|-5387|9.0
-217805|-20249|9.0
-153894|-11727|9.0
-292396|-29131|9.0
-424852|-48456|9.0
-208327|-15497|9.0
-40656|-25606|9.0
-393453|-42760|9.0
-423132|-4134|9.0
-184682|-36298|9.0
-211080|-39138|9.0
-304621|-31479|9.0
-130034|-43924|9.0
-142314|-38109|9.0
-61866|-49021|9.0
-235004|-44675|9.0
-79889|-41951|9.0
-62362|-25576|9.0
-189097|-22197|9.0
-33015|-6662|9.0
-225889|-11913|9.0
-299728|-36005|9.0
-266183|-25446|9.0
-318135|-22027|9.0
-350032|-37043|9.0
-113704|-21218|9.0
-33894|-34991|9.0
-119811|-15595|9.0
-396359|-37754|9.0
-136808|-31198|9.0
-413333|-24108|9.0
-19362|-7350|9.0
-370848|-46503|9.0
-137636|-20809|9.0
-413003|-16724|9.0
-217689|-10901|9.0
-256747|-48009|9.0
-357738|-26244|9.0
-144430|-48784|9.0
-42722|-40524|9.0
-36485|-12130|9.0
-277974|-5274|9.0
-121158|-48327|9.0
-210834|-32015|9.0
-364805|-35245|9.0
-278040|-29610|9.0
-39397|-41308|9.0
-91889|-48634|9.0
-25764|-18661|9.0
-43087|-1942|9.0
-188149|-13500|9.0
-2489|-43365|9.0
-255272|-33426|9.0
-76268|-37629|9.0
-171957|-47273|9.0
-301091|-44949|9.0
-373418|-28774|9.0
-249172|-46012|9.0
-267641|-41130|9.0
-59620|-11561|9.0
-328877|-45648|9.0
-417162|-35288|9.0
-199438|-34087|9.0
-79190|-30980|9.0
-263671|-44699|9.0
-24651|-4273|9.0
-1947|-33587|9.0
-111173|-11727|9.0
-202258|-34513|9.0
-402953|-28292|9.0
-304706|-31730|9.0
-320408|-811|9.0
-176300|-31214|9.0
-100613|-16142|9.0
-236057|-48957|9.055385138137417
-142011|-1727|9.055385138137417
-111910|-46454|9.055385138137417
-36810|-27865|9.055385138137417
-68547|-45844|9.055385138137417
-254407|-47770|9.055385138137417
-304864|-29099|9.055385138137417
-143009|-23633|9.055385138137417
-298785|-18802|9.055385138137417
-191008|-40932|9.055385138137417
-271834|-4898|9.055385138137417
-412436|-11428|9.055385138137417
-137608|-5616|9.055385138137417
-393208|-37032|9.055385138137417
-306644|-36464|9.055385138137417
-256370|-23913|9.055385138137417
-320643|-34420|9.055385138137417
-412667|-2349|9.055385138137417
-322390|-7877|9.055385138137417
-184683|-24077|9.055385138137417
-87651|-44290|9.055385138137417
-129772|-25606|9.055385138137417
-393229|-30759|9.055385138137417
-275794|-2079|9.055385138137417
-98617|-5373|9.055385138137417
-56881|-43517|9.055385138137417
-43579|-16002|9.055385138137417
-371722|-32702|9.055385138137417
-308453|-31412|9.055385138137417
-204474|-41437|9.055385138137417
-81919|-46737|9.055385138137417
-406802|-42809|9.055385138137417
-356302|-18709|9.055385138137417
-252472|-34888|9.055385138137417
-345430|-38207|9.055385138137417
-102522|-39085|9.055385138137417
-393705|-16389|9.055385138137417
-222402|-36137|9.055385138137417
-219737|-29163|9.055385138137417
-159292|-13094|9.055385138137417
-204613|-31214|9.055385138137417
-206081|-13368|9.055385138137417
-386900|-38890|9.055385138137417
-337208|-48818|9.055385138137417
-311868|-49681|9.055385138137417
-126801|-13302|9.055385138137417
-104994|-36598|9.055385138137417
-301757|-22647|9.055385138137417
-49664|-37561|9.055385138137417
-339202|-34221|9.055385138137417
-412413|-40167|9.055385138137417
-286517|-8929|9.055385138137417
-327374|-19589|9.055385138137417
-85664|-30981|9.055385138137417
-112450|-7553|9.055385138137417
-74718|-33648|9.055385138137417
-371220|-46990|9.055385138137417
-264416|-43319|9.055385138137417
-103378|-28082|9.055385138137417
-69609|-32334|9.055385138137417
-199061|-13295|9.055385138137417
-204487|-12616|9.055385138137417
-38880|-12537|9.055385138137417
-346528|-14358|9.055385138137417
-330080|-10475|9.055385138137417
-286932|-39355|9.055385138137417
-212239|-9496|9.055385138137417
-66040|-8637|9.055385138137417
-40146|-21073|9.055385138137417
-114568|-30284|9.055385138137417
-18787|-18084|9.055385138137417
-305324|-42651|9.055385138137417
-220009|-50273|9.055385138137417
-84451|-28598|9.055385138137417
-208500|-37071|9.055385138137417
-403867|-24360|9.055385138137417
-292645|-42462|9.055385138137417
-70956|-34136|9.055385138137417
-258901|-18945|9.055385138137417
-84897|-40733|9.055385138137417
-49017|-710|9.055385138137417
-368637|-31138|9.055385138137417
-107946|-2686|9.055385138137417
-257324|-45300|9.055385138137417
-336316|-22753|9.055385138137417
-395026|-3041|9.055385138137417
-133896|-35436|9.055385138137417
-22966|-39429|9.055385138137417
-196158|-46968|9.055385138137417
-223900|-34461|9.055385138137417
-299745|-20014|9.055385138137417
-176899|-41617|9.055385138137417
-294855|-31716|9.055385138137417
-139571|-14458|9.055385138137417
-124918|-28110|9.055385138137417
-131250|-39054|9.055385138137417
-64866|-16171|9.055385138137417
-58170|-44806|9.055385138137417
-423369|-22850|9.055385138137417
-54558|-23595|9.055385138137417
-202781|-40795|9.055385138137417
-359151|-35661|9.055385138137417
-117016|-19068|9.055385138137417
-282105|-21611|9.055385138137417
-223466|-12076|9.055385138137417
-175956|-49528|9.055385138137417
-392628|-23818|9.055385138137417
-350569|-31279|9.055385138137417
-102963|-22214|9.055385138137417
-367552|-40801|9.055385138137417
-151889|-35780|9.055385138137417
-130344|-13756|9.055385138137417
-302418|-36401|9.055385138137417
-329285|-26966|9.055385138137417
-265294|-23169|9.055385138137417
-387314|-3207|9.055385138137417
-94086|-17086|9.055385138137417
-158707|-137|9.055385138137417
-325010|-3443|9.055385138137417
-198493|-31827|9.055385138137417
-55002|-24916|9.055385138137417
-146363|-16148|9.055385138137417
-9753|-38242|9.055385138137417
-57413|-5808|9.055385138137417
-308456|-33946|9.055385138137417
-355941|-47102|9.055385138137417
-71831|-31599|9.055385138137417
-336494|-17291|9.055385138137417
